USE_YM,USE_HM,FDRCT_VLD_KWH
20221222,1700,8741890.885
20221222,1800,8254147.638
20221222,1900,8162241.024
20221222,2000,6850876.8595
20221222,2100,6520356.2935
20221222,2200,5999869.551
20221222,2300,4720402.9055
20221222,2400,5158114.564
20221223,0100,4861271.517
20221223,0200,3781330.8295
20221223,0300,3583694.8935000002
20221223,0400,4433128.921
20221223,0500,4432146.3205
20221223,0600,3896724.45
20221223,0700,5237555.552
20221223,0800,5311830.2915
20221223,0900,6494735.2767
20221223,1000,7417713.6465
20221223,1100,7830679.5557
20221223,1200,7850327.106
20221223,1300,7487283.1365
20221223,1400,7517295.7815
20221223,1500,7518530.0705
20221223,1600,7343127.2395
20221223,1700,7243290.9565
20221223,1800,7063150.0875
20221223,1900,6460177.1195
20221223,2000,6051551.383
20221223,2100,5644116.712
20221223,2200,5155601.0085
20221223,2300,4663069.3035
20221223,2400,4292356.108
20221224,0100,4003645.0095
20221224,0200,3731060.483
20221224,0300,3565396.2825
20221224,0400,3462103.5825
20221224,0500,3474248.977
20221224,0600,3614768.4415
20221224,0700,3934025.319
20221224,0800,4149400.4425
20221224,0900,4680914.9059999995
20221224,1000,5269768.1055
20221224,1100,5750181.5684
20221224,1200,5707007.8024
20221224,1300,5624089.2036
20221224,1400,5499906.9095
20221224,1500,5259795.092
20221224,1600,5265729.2725
20221224,1700,5126915.2065
20221224,1800,5226064.97
20221224,1900,5166627.644
20221224,2000,5046016.8325
20221224,2100,4852730.018
20221224,2200,4556993.013
20221224,2300,4239882.2655
20221224,2400,3982881.0555
20221225,0100,3723964.3845
20221225,0200,3586751.603
20221225,0300,3394221.099
20221225,0400,3309431.9495
20221225,0500,3283220.256
20221225,0600,3473425.242
20221225,0700,3569572.601
20221225,0800,3829610.3795
20221225,0900,4146960.3139
20221225,1000,4440663.1451
20221225,1100,4727619.5751
20221225,1200,4697261.3177
20221225,1300,4786787.5645
20221225,1400,4658296.5092
20221225,1500,4649783.217
20221225,1600,4546611.305
20221225,1700,4637155.2745
20221225,1800,4805911.2745
20221225,1900,4890752.081
20221225,2000,4779110.844
20221225,2100,4657847.741
20221225,2200,4409332.868
20221225,2300,4172216.2535
20221225,2400,3877422.1855
20221226,0100,3629741.3005
20221226,0200,3427037.863
20221226,0300,3296982.6365
20221226,0400,3289758.5375
20221226,0500,3286983.843
20221226,0600,3572775.564
20221226,0700,5031138.602
20221226,0800,5073354.285
20221226,0900,8017909.8416
20221226,1000,7237143.7533
20221226,1100,8432532.6604
20221226,1200,8399064.1067
20221226,1300,8236974.0935
20221226,1400,8049030.7085
20221226,1500,8635086.969
20221226,1600,7521322.696
20221226,1700,7100732.239
20221226,1800,8152056.242
20221226,1900,7743241.0735
20221226,2000,6435970.8445
20221226,2100,5740591.438
20221226,2200,4755872.1005
20221226,2300,5906027.69
20221226,2400,3856265.7745
20221227,0100,4552507.2445
20221227,0200,5249889.918
20221227,0300,5015166.636
20221227,0400,4146682.6645
20221227,0500,4212869.364
20221227,0600,4427153.8475
20221227,0700,5918039.6725
20221227,0800,5048605.667
20221227,0900,7894748.5095
20221227,1000,7888166.935
20221227,1100,8912744.5743
20221227,1200,7032507.4075
20221227,1300,8428737.4103
20221227,1400,7244072.8295
20221227,1500,7802928.13
20221227,1600,6729094.4365
20221227,1700,5679560.7715
20221227,1800,5628845.931
20221227,1900,6191217.909
20221227,2000,5976554.8345
20221227,2100,6209173.5665
20221227,2200,3647848.855
20221227,2300,3445461.594
20221227,2400,3480783.1395
20221228,0100,5368348.7545
20221228,0200,4260137.0665
20221228,0300,3258713.5875
20221228,0400,3174155.903
20221228,0500,5015513.2325
20221228,0600,3495308.957
20221228,0700,4965539.873
20221228,0800,6635106.852
20221228,0900,6854867.746
20221228,1000,6701478.0214
20221228,1100,8354529.9388999995
20221228,1200,6366630.6933
20221228,1300,6869862.0987
20221228,1400,7471127.7131
20221228,1500,5519583.5655
20221228,1600,6238538.868
20221228,1700,6309891.233
20221228,1800,5400108.792
20221228,1900,4665331.7495
20221228,2000,5872323.593
20221228,2100,4680622.158
20221228,2200,3400735.6895
20221228,2300,2957028.971
20221228,2400,3469373.2705
20221229,0100,3658781.468
20221229,0200,3419314.26
20221229,0300,3272213.3555
20221229,0400,4124975.1265
20221229,0500,3267171.398
20221229,0600,4385337.5115
20221229,0700,4998248.608
20221229,0800,4909987.7675
20221229,0900,5935209.811
20221229,1000,6666807.2665
20221229,1100,6954776.5353
20221229,1200,6804154.5997
20221229,1300,6564536.5388
20221229,1400,6290495.1844999995
20221229,1500,5810430.082
20221229,1600,5709215.2225
20221229,1700,5487440.166
20221229,1800,5460620.2895
20221229,1900,5248680.7635
20221229,2000,4779693.567
20221229,2100,4090087.184
20221229,2200,3424015.1905
20221229,2300,2840146.371
20221229,2400,2154309.1505
20221230,0100,3643018.1275
20221230,0200,3341865.279
20221230,0300,3257343.154
20221230,0400,3160448.2815
20221230,0500,3196866.3335
20221230,0600,3463072.213
20221230,0700,3887406.159
20221230,0800,4599694.262
20221230,0900,5547681.133
20221230,1000,6218010.3445
20221230,1100,6466898.1651
20221230,1200,6371623.3227
20221230,1300,6090370.4827
20221230,1400,5946564.934
20221230,1500,5641829.447
20221230,1600,5003813.381
20221230,1700,4769157.0515
20221230,1800,4802527.7905
20221230,1900,5080392.5415
20221230,2000,4553023.0885
20221230,2100,4333665.986
20221230,2200,4105302.088
20221230,2300,3856653.249
20221230,2400,3426539.043
20230101,0100,3362330.814
20230101,0200,4014797.4159999997
20230101,0300,3139063.2445
20230101,0400,2861934.839
20230101,0500,2875395.623
20230101,0600,3036956.883
20230101,0700,3157578.5655
20230101,0800,3367036.744
20230101,0900,3634508.6275
20230101,1000,3881659.8724
20230101,1100,4103991.0988
20230101,1200,4102816.5192
20230101,1300,4094892.5905999998
20230101,1400,3944308.5601
20230101,1500,3816392.1925
20230101,1600,3707239.7045
20230101,1700,3730518.9295
20230101,1800,3933310.4335
20230101,1900,4068139.0515
20230101,2000,4908957.546
20230101,2100,3902474.5694999998
20230101,2200,3747726.654
20230101,2300,3425680.227
20230101,2400,1107406.406
20230102,0100,3315570.112
20230102,0200,3115326.4085
20230102,0300,2975199.436
20230102,0400,2869968.7435
20230102,0500,2817091.512
20230102,0600,3024611.8745
20230102,0700,3503871.3195
20230102,0800,4270218.5535
20230102,0900,5176215.5725
20230102,1000,5985876.3433
20230102,1100,6550387.0654
20230102,1200,7098681.0729
20230102,1300,8659125.0725
20230102,1400,8566477.0343
20230102,1500,7560417.5146
20230102,1600,8178176.317
20230102,1700,8021029.124
20230102,1800,7225191.211
20230102,1900,7438621.557
20230102,2000,5258102.92
20230102,2100,5171253.0475
20230102,2200,5585103.6450000005
20230102,2300,5160961.4755
20230102,2400,4765326.5865
20230103,0100,5362018.659
20230103,0200,4230023.591
20230103,0300,3274956.1705
20230103,0400,4884987.355
20230103,0500,4166994.412
20230103,0600,4348792.4969999995
20230103,0700,5774280.138
20230103,0800,4896350.967
20230103,0900,7755683.8381
20230103,1000,6841782.8092
20230103,1100,8946819.6085
20230103,1200,7906478.0843
20230103,1300,6853406.0671
20230103,1400,7644667.0465
20230103,1500,7481553.2885
20230103,1600,6488395.2584999995
20230103,1700,6522099.8745
20230103,1800,7231310.422
20230103,1900,7305056.0485
20230103,2000,5607709.788
20230103,2100,6151125.184
20230103,2200,5596909.8834999995
20230103,2300,5206023.598
20230103,2400,4768201.938
20230104,0100,4487744.8185
20230104,0200,4264929.901
20230104,0300,4096473.273
20230104,0400,4032712.0130000003
20230104,0500,3196365.5465
20230104,0600,3546712.667
20230104,0700,4072791.1525
20230104,0800,5643035.612
20230104,0900,7581693.047
20230104,1000,6716678.3764
20230104,1100,6955963.2798
20230104,1200,6848333.8834
20230104,1300,7507726.0776
20230104,1400,7458825.9751
20230104,1500,7240665.478
20230104,1600,7109694.49
20230104,1700,6268507.44
20230104,1800,7584032.959
20230104,1900,7617281.7865
20230104,2000,6365937.582
20230104,2100,6823533.739
20230104,2200,5521000.9285
20230104,2300,5059663.3365
20230104,2400,5566887.512
20230105,0100,4481606.7225
20230105,0200,3297222.2025
20230105,0300,4046958.765
20230105,0400,3090281.6615
20230105,0500,4036112.389
20230105,0600,4364802.839
20230105,0700,4824002.8255
20230105,0800,5604317.9985
20230105,0900,6670194.4180000005
20230105,1000,7420975.6235
20230105,1100,7763895.4075
20230105,1200,6798231.2935
20230105,1300,8418384.579
20230105,1400,7406669.2732
20230105,1500,7266837.5795
20230105,1600,7147126.043
20230105,1700,7029512.763
20230105,1800,5886342.3555
20230105,1900,6631593.124
20230105,2000,6253537.7365
20230105,2100,5003487.237
20230105,2200,6326415.2265
20230105,2300,4142507.651
20230105,2400,5586548.199
20230106,0100,3545011.2395
20230106,0200,3260111.6685
20230106,0300,4048876.8194999998
20230106,0400,3964365.401
20230106,0500,3976647.2795
20230106,0600,3421591.278
20230106,0700,4807382.9725
20230106,0800,5575135.052
20230106,0900,6475657.14
20230106,1000,6427337.584
20230106,1100,8375938.7326
20230106,1200,7397777.2151
20230106,1300,6321601.9029
20230106,1400,6201103.279
20230106,1500,6986216.229
20230106,1600,6871190.118
20230106,1700,7617712.6755
20230106,1800,6706580.6385
20230106,1900,6392116.0370000005
20230106,2000,5098909.2354999995
20230106,2100,5603952.1635
20230106,2200,4179953.7825
20230106,2300,4862932.9435
20230106,2400,4557071.6385
20230107,0100,4360547.2865
20230107,0200,4868209.838500001
20230107,0300,3895536.426
20230107,0400,2952821.295
20230107,0500,4682638.149999999
20230107,0600,4815690.729499999
20230107,0700,4114287.7975
20230107,0800,3533657.4165
20230107,0900,3972902.46
20230107,1000,4484421.47
20230107,1100,4832062.7825
20230107,1200,4889611.7
20230107,1300,4810947.4085
20230107,1400,4769219.069
20230107,1500,4574083.2835
20230107,1600,4495203.2045
20230107,1700,4512063.3195
20230107,1800,4531767.2235
20230107,1900,4620581.173
20230107,2000,4515307.3845
20230107,2100,4227329.464
20230107,2200,4091748.303
20230107,2300,3755401.566
20230107,2400,3520918.766
20230108,0100,3361961.099
20230108,0200,3064566.241
20230108,0300,2959098.6845
20230108,0400,2905988.402
20230108,0500,2884699.609
20230108,0600,2989574.5085
20230108,0700,3221959.4575
20230108,0800,4260572.6195
20230108,0900,4550066.316
20230108,1000,3970236.9674
20230108,1100,4221897.6484
20230108,1200,5223201.3767
20230108,1300,5113341.4034
20230108,1400,5085801.5835
20230108,1500,4127927.5475
20230108,1600,4104952.994
20230108,1700,4169555.5435
20230108,1800,5199097.911
20230108,1900,5271916.922
20230108,2000,5162194.549
20230108,2100,5924942.3915
20230108,2200,3925512.214
20230108,2300,4538536.1615
20230108,2400,5108282.3465
20230109,0100,3114951.6895
20230109,0200,2984381.606
20230109,0300,4537585.6045
20230109,0400,4518896.466
20230109,0500,3717815.576
20230109,0600,3965660.897
20230109,0700,4472438.5615
20230109,0800,4403913.412
20230109,0900,5300019.056
20230109,1000,6029062.7848
20230109,1100,6242751.6668
20230109,1200,6287053.9704
20230109,1300,6055709.0439
20230109,1400,5945285.9357
20230109,1500,5863787.3534
20230109,1600,5788546.114
20230109,1700,5755664.6825
20230109,1800,5804607.1
20230109,1900,5515663.272
20230109,2000,5198828.5785
20230109,2100,4825107.9345
20230109,2200,4187162.83
20230109,2300,3983697.505
20230109,2400,3668414.795
20230110,0100,3357684.539
20230110,0200,3105731.734
20230110,0300,2990899.8875
20230110,0400,2934920.9645000002
20230110,0500,2963942.8755
20230110,0600,3348965.5085
20230110,0700,3776427.9560000002
20230110,0800,5383645.2765
20230110,0900,6339096.21
20230110,1000,7065984.7048
20230110,1100,6460339.51
20230110,1200,7186604.0627
20230110,1300,6088543.9327
20230110,1400,6806565.4058
20230110,1500,5856392.932
20230110,1600,6521533.266
20230110,1700,6484004.3575
20230110,1800,6491417.6995
20230110,1900,6212890.0465
20230110,2000,5029905.067
20230110,2100,6460183.5275
20230110,2200,4347826.9065
20230110,2300,5707759.072
20230110,2400,5372618.335
20230111,0100,4206284.833
20230111,0200,4835089.4495
20230111,0300,3825812.5135
20230111,0400,3813112.046
20230111,0500,4694574.515
20230111,0600,4076211.2415
20230111,0700,4575204.3725
20230111,0800,4478426.651
20230111,0900,5435121.3445
20230111,1000,6049355.8261
20230111,1100,6257773.4501
20230111,1200,6187284.3684
20230111,1300,5937908.9281
20230111,1400,5920172.3301
20230111,1500,5658249.288
20230111,1600,5600447.957
20230111,1700,5584726.952
20230111,1800,5533289.83
20230111,1900,5295666.901
20230111,2000,5065134.0095
20230111,2100,4663625.7325
20230111,2200,4298973.3005
20230111,2300,4009980.093
20230111,2400,3633461.143
20230112,0100,3345887.5345
20230112,0200,3040168.96
20230112,0300,2936684.409
20230112,0400,2884854.0935
20230112,0500,3058422.1105
20230112,0600,3164953.6785
20230112,0700,3710224.976
20230112,0800,4392213.0225
20230112,0900,5323334.079
20230112,1000,5883265.9095
20230112,1100,6045822.7277
20230112,1200,5895395.2476
20230112,1300,5672861.3446
20230112,1400,5141554.8853
20230112,1500,4943711.6472
20230112,1600,4750208.775
20230112,1700,5044636.2985
20230112,1800,4707112.473
20230112,1900,5092708.0365
20230112,2000,4870718.3305
20230112,2100,4516614.852
20230112,2200,4151856.7275
20230112,2300,3823063.56
20230112,2400,3523582.533
20230113,0100,3204196.6725
20230113,0200,3046574.1085
20230113,0300,2819769.385
20230113,0400,2767609.1585
20230113,0500,2896953.492
20230113,0600,3044715.656
20230113,0700,3560881.785
20230113,0800,4134415.375
20230113,0900,4948279.7895
20230113,1000,5443514.6035
20230113,1100,5777070.2265
20230113,1200,5267574.9665
20230113,1300,5209701.6995
20230113,1400,5561193.045
20230113,1500,5453132.669
20230113,1600,5291112.7175
20230113,1700,5189914.407
20230113,1800,5170099.8685
20230113,1900,4974662.904
20230113,2000,4691520.6155
20230113,2100,4314426.825
20230113,2200,4053452.971
20230113,2300,3689726.8135
20230113,2400,3260751.887
20230114,0100,3119353.9675
20230114,0200,2927868.7229999998
20230114,0300,2776883.55
20230114,0400,2688879.2484999998
20230114,0500,2622105.587
20230114,0600,2796010.8435
20230114,0700,2922297.1615
20230114,0800,3187457.6615
20230114,0900,3602705.122
20230114,1000,4094483.0265
20230114,1100,4362579.406
20230114,1200,4511938.507
20230114,1300,4428357.4435
20230114,1400,4338808.405
20230114,1500,4175461.486
20230114,1600,4012712.3989999997
20230114,1700,3951313.1955
20230114,1800,3768486.2645
20230114,1900,4101068.2290000003
20230114,2000,4231288.7945
20230114,2100,4035657.8795
20230114,2200,3684604.8575
20230114,2300,3562517.962
20230114,2400,3367011.537
20230115,0100,3077720.481
20230115,0200,2894778.474
20230115,0300,2816380.778
20230115,0400,2671131.5055
20230115,0500,2718560.4245
20230115,0600,2802582.075
20230115,0700,2951907.705
20230115,0800,3050883.154
20230115,0900,3029432.8335
20230115,1000,3789167.381
20230115,1100,4071710.002
20230115,1200,4228612.815
20230115,1300,4057710.5
20230115,1400,4397694.8905
20230115,1500,4342587.596
20230115,1600,4311174.9535
20230115,1700,4382525.4045
20230115,1800,4405632.5795
20230115,1900,4242265.454
20230115,2000,4443703.9775
20230115,2100,4249616.5905
20230115,2200,4066499.595
20230115,2300,3757138.11
20230115,2400,3347156.2805
20230116,0100,3224665.358
20230116,0200,3112292.8185
20230116,0300,2944276.8845
20230116,0400,2956152.3340000003
20230116,0500,2954559.153
20230116,0600,3291045.7765
20230116,0700,3806919.644
20230116,0800,4612025.688
20230116,0900,5682618.195
20230116,1000,6516370.6067
20230116,1100,6818016.3043
20230116,1200,6734050.128
20230116,1300,6383216.0574
20230116,1400,5951021.7822
20230116,1500,6279863.048
20230116,1600,5652916.2505
20230116,1700,5559048.8915
20230116,1800,5424316.2235
20230116,1900,432198.6535
20230116,2000,381936.3835
20230116,2100,992545.81
20230116,2200,2481046.204
20230116,2300,4073011.475
20230116,2400,3866220.3745
20230117,0100,3537463.503
20230117,0200,3340855.3895
20230117,0300,3132277.8585
20230117,0400,3187144.8235
20230117,0500,3151540.564
20230117,0600,3376336.0385
20230117,0700,3991684.192
20230117,0800,4744039.341
20230117,0900,5741306.976
20230117,1000,6544914.0765
20230117,1100,6913641.128
20230117,1200,6813447.5565
20230117,1300,6660833.0175
20230117,1400,6577779.796
20230117,1500,6475756.562
20230117,1600,6369193.3485
20230117,1700,6210272.413
20230117,1800,6223832.1375
20230117,1900,5747456.4545
20230117,2000,5417795.2295
20230117,2100,4972069.0975
20230117,2200,4630389.2655
20230117,2300,4165594.58
20230117,2400,3792022.959
20230118,0100,3526849.2425
20230118,0200,3315438.9814999998
20230118,0300,3129041.22
20230118,0400,3058914.1415
20230118,0500,3122800.4495
20230118,0600,3395994.443
20230118,0700,3851375.432
20230118,0800,4623710.4180000005
20230118,0900,5631883.794
20230118,1000,6315291.0239
20230118,1100,6575345.3548
20230118,1200,6503050.4415
20230118,1300,6377793.6685
20230118,1400,5640738.482
20230118,1500,6122704.717
20230118,1600,5969323.978
20230118,1700,6013447.0445
20230118,1800,5933528.657
20230118,1900,5638814.9735
20230118,2000,5379066.794
20230118,2100,4939402.936
20230118,2200,4575981.946
20230118,2300,4127197.2375
20230118,2400,3868048.215
20230119,0100,3492070.9365
20230119,0200,3248624.7675
20230119,0300,3122499.444
20230119,0400,3048787.8485
20230119,0500,3113266.8745
20230119,0600,3385179.293
20230119,0700,3900729.6315
20230119,0800,4633578.0645
20230119,0900,5549599.9125
20230119,1000,6283322.5155
20230119,1100,6606923.3944999995
20230119,1200,6567984.2645
20230119,1300,6339971.8183
20230119,1400,6146893.9905
20230119,1500,6023242.1375
20230119,1600,5920452.4145
20230119,1700,5875669.666
20230119,1800,5533801.5405
20230119,1900,5291629.588
